block,plot,transect,subtransect,date,species,cover_start_m,cover_end_m,avg_height_cm,cover_length,species_name,condition,
E2,E2:CH,E2:CH:S,E2:CH:S:2,2019-07-31,BG,24.00,26.25,0,2.25,Bare ground,LIVE,
E2,E2:CH,E2:CH:S,E2:CH:S:2,2019-07-31,CECO,26.25,27.00,0,0.75,Ceanothus cordulatus,LIVE,
E2,E2:CH,E2:CH:S,E2:CH:S:2,2019-07-31,DWD,27.00,28.75,0,1.75,Down woody debris,LIVE,
E2,E2:CH,E2:CH:S,E2:CH:S:2,2019-07-31,CECO,28.75,30.00,0,1.25,Ceanothus cordulatus,LIVE,
E2,E2:CH,E2:CH:S,E2:CH:S:3,2019-07-31,CECO,0.00,0.25,0,0.25,Ceanothus cordulatus,LIVE,
E2,E2:CH,E2:CH:S,E2:CH:S:3,2019-07-31,DWD,0.25,1.50,0,1.25,Down woody debris,LIVE,
E2,E2:CH,E2:CH:S,E2:CH:S:3,2019-07-31,CECO,1.50,1.75,0,0.25,Ceanothus cordulatus,LIVE,
E2,E2:CH,E2:CH:S,E2:CH:S:3,2019-07-31,BG,1.75,5.00,0,3.25,Bare ground,LIVE,
E2,E2:CH,E2:CH:S,E2:CH:S:3,2019-07-31,DWD,5.00,5.25,0,0.25,Down woody debris,LIVE,
E2,E2:CH,E2:CH:S,E2:CH:S:3,2019-07-31,F,5.25,5.50,0,0.25,Forb,LIVE,
E2,E2:CH,E2:CH:S,E2:CH:S:3,2019-07-31,BG,5.50,6.75,0,1.25,Bare ground,LIVE,
E2,E2:CH,E2:CH:S,E2:CH:S:3,2019-07-31,CECO,6.75,7.00,0,0.25,Ceanothus cordulatus,LIVE,
E2,E2:CH,E2:CH:S,E2:CH:S:3,2019-07-31,DWD,7.00,8.00,0,1.00,Down woody debris,LIVE,
E2,E2:CH,E2:CH:S,E2:CH:S:3,2019-07-31,CECO,8.00,8.50,0,0.50,Ceanothus cordulatus,LIVE,
E2,E2:CH,E2:CH:S,E2:CH:S:3,2019-07-31,DWD,8.50,10.50,0,2.00,Down woody debris,LIVE,
E2,E2:CH,E2:CH:S,E2:CH:S:3,2019-07-31,CECO,10.50,10.75,0,0.25,Ceanothus cordulatus,LIVE,
E2,E2:CH,E2:CH:S,E2:CH:S:3,2019-07-31,F,10.75,11.50,0,0.75,Forb,LIVE,
E2,E2:CH,E2:CH:S,E2:CH:S:3,2019-07-31,DWD,11.50,12.00,0,0.50,Down woody debris,LIVE,
E2,E2:CH,E2:CH:S,E2:CH:S:3,2019-07-31,F,12.00,12.50,25,0.50,Forb,LIVE,
E2,E2:CH,E2:CH:S,E2:CH:S:3,2019-07-31,CECO,12.50,14.50,0,2.00,Ceanothus cordulatus,LIVE,
E2,E2:CH,E2:CH:S,E2:CH:S:3,2019-07-31,DWD,14.50,16.25,0,1.75,Down woody debris,LIVE,
E2,E2:CH,E2:CH:S,E2:CH:S:3,2019-07-31,L,16.25,21.00,0,4.75,Litter,LIVE,
E2,E2:CH,E2:CH:S,E2:CH:S:3,2019-07-31,DWD,21.00,22.50,0,1.50,Down woody debris,LIVE,
E2,E2:CH,E2:CH:S,E2:CH:S:3,2019-07-31,BG,22.50,24.50,0,2.00,Bare ground,LIVE,
E2,E2:CH,E2:CH:S,E2:CH:S:3,2019-07-31,CECO,24.50,27.50,0,3.00,Ceanothus cordulatus,LIVE,
E2,E2:CH,E2:CH:S,E2:CH:S:3,2019-07-31,BG,27.50,28.00,0,0.50,Bare ground,LIVE,
E2,E2:CH,E2:CH:S,E2:CH:S:3,2019-07-31,CECO,28.00,28.75,0,0.75,Ceanothus cordulatus,LIVE,
E2,E2:CH,E2:CH:S,E2:CH:S:3,2019-07-31,BG,28.75,30.00,0,1.25,Bare ground,LIVE,
E2,E2:CN,E2:CN:M,E2:CN:M:1,2019-07-31,BG,0.00,3.50,0,3.50,Bare ground,LIVE,
E2,E2:CN,E2:CN:M,E2:CN:M:1,2019-07-31,CECO,3.50,4.00,0,0.50,Ceanothus cordulatus,LIVE,
E2,E2:CN,E2:CN:M,E2:CN:M:1,2019-07-31,L,4.00,4.50,0,0.50,Litter,LIVE,
E2,E2:CN,E2:CN:M,E2:CN:M:1,2019-07-31,DWD,4.50,4.75,0,0.25,Down woody debris,LIVE,
E2,E2:CN,E2:CN:M,E2:CN:M:1,2019-07-31,CECO,4.75,7.00,0,2.25,Ceanothus cordulatus,LIVE,
E2,E2:CN,E2:CN:M,E2:CN:M:1,2019-07-31,BG,7.00,7.50,0,0.50,Bare ground,LIVE,
E2,E2:CN,E2:CN:M,E2:CN:M:1,2019-07-31,CECO,7.50,8.00,0,0.50,Ceanothus cordulatus,LIVE,
E2,E2:CN,E2:CN:M,E2:CN:M:1,2019-07-31,BG,8.00,8.25,0,0.25,Bare ground,LIVE,
E2,E2:CN,E2:CN:M,E2:CN:M:1,2019-07-31,GF,8.25,8.50,25,0.25,Grass/Forb,LIVE,
E2,E2:CN,E2:CN:M,E2:CN:M:1,2019-07-31,BG,8.50,10.00,0,1.50,Bare ground,LIVE,
E2,E2:CN,E2:CN:M,E2:CN:M:1,2019-07-31,GF,10.00,12.00,25,2.00,Grass/Forb,LIVE,
E2,E2:CN,E2:CN:M,E2:CN:M:1,2019-07-31,CECO,12.00,13.00,0,1.00,Ceanothus cordulatus,LIVE,
E2,E2:CN,E2:CN:M,E2:CN:M:1,2019-07-31,DWD,13.00,15.25,0,2.25,Down woody debris,LIVE,
E2,E2:CN,E2:CN:M,E2:CN:M:1,2019-07-31,GF,15.25,17.25,25,2.00,Grass/Forb,LIVE,
E2,E2:CN,E2:CN:M,E2:CN:M:1,2019-07-31,CECO,17.25,18.25,0,1.00,Ceanothus cordulatus,LIVE,
E2,E2:CN,E2:CN:M,E2:CN:M:1,2019-07-31,L,18.25,18.75,0,0.50,Litter,LIVE,
E2,E2:CN,E2:CN:M,E2:CN:M:1,2019-07-31,CECO,18.75,20.00,0,1.25,Ceanothus cordulatus,LIVE,
E2,E2:CN,E2:CN:M,E2:CN:M:1,2019-07-31,BG,20.00,21.75,0,1.75,Bare ground,LIVE,
E2,E2:CN,E2:CN:M,E2:CN:M:1,2019-07-31,DWD,21.75,22.25,0,0.50,Down woody debris,LIVE,
E2,E2:CN,E2:CN:M,E2:CN:M:1,2019-07-31,GF,22.25,22.50,25,0.25,Grass/Forb,LIVE,
E2,E2:CN,E2:CN:M,E2:CN:M:1,2019-07-31,DWD,22.50,23.75,0,1.25,Down woody debris,LIVE,
E2,E2:CN,E2:CN:M,E2:CN:M:1,2019-07-31,BG,23.75,25.50,0,1.75,Bare ground,LIVE,
E2,E2:CN,E2:CN:M,E2:CN:M:1,2019-07-31,CECO,25.50,27.00,25,1.50,Ceanothus cordulatus,LIVE,
E2,E2:CN,E2:CN:M,E2:CN:M:1,2019-07-31,BG,27.00,28.50,0,1.50,Bare ground,LIVE,
E2,E2:CN,E2:CN:M,E2:CN:M:1,2019-07-31,CECO,28.50,30.00,0,1.50,Ceanothus cordulatus,LIVE,
E2,E2:CN,E2:CN:M,E2:CN:M:2,2019-07-31,CECO,0.00,2.25,25,2.25,Ceanothus cordulatus,LIVE,
E2,E2:CN,E2:CN:M,E2:CN:M:2,2019-07-31,DWD,2.25,2.75,0,0.50,Down woody debris,LIVE,
E2,E2:CN,E2:CN:M,E2:CN:M:2,2019-07-31,CECO,2.75,3.25,0,0.50,Ceanothus cordulatus,LIVE,
E2,E2:CN,E2:CN:M,E2:CN:M:2,2019-07-31,SYM,3.25,3.75,25,0.50,Symphoricarpos spp,LIVE,
E2,E2:CN,E2:CN:M,E2:CN:M:2,2019-07-31,CECO,3.75,5.25,0,1.50,Ceanothus cordulatus,LIVE,
E2,E2:CN,E2:CN:M,E2:CN:M:2,2019-07-31,DWD,5.25,5.50,0,0.25,Down woody debris,LIVE,
E2,E2:CN,E2:CN:M,E2:CN:M:2,2019-07-31,CECO,5.50,6.75,25,1.25,Ceanothus cordulatus,LIVE,
E2,E2:CN,E2:CN:M,E2:CN:M:2,2019-07-31,DWD,6.75,8.75,0,2.00,Down woody debris,LIVE,
E2,E2:CN,E2:CN:M,E2:CN:M:2,2019-07-31,CECO,8.75,10.00,25,1.25,Ceanothus cordulatus,LIVE,
E2,E2:CN,E2:CN:M,E2:CN:M:2,2019-07-31,DWD,10.00,10.25,0,0.25,Down woody debris,LIVE,
E2,E2:CN,E2:CN:M,E2:CN:M:2,2019-07-31,CECO,10.25,14.75,25,4.50,Ceanothus cordulatus,LIVE,
E2,E2:CN,E2:CN:M,E2:CN:M:2,2019-07-31,DWD,14.75,15.50,0,0.75,Down woody debris,LIVE,
E2,E2:CN,E2:CN:M,E2:CN:M:2,2019-07-31,BG,15.50,16.00,0,0.50,Bare ground,LIVE,
E2,E2:CN,E2:CN:M,E2:CN:M:2,2019-07-31,DWD,16.00,17.25,0,1.25,Down woody debris,LIVE,
E2,E2:CN,E2:CN:M,E2:CN:M:2,2019-07-31,BG,17.25,18.50,0,1.25,Bare ground,LIVE,
E2,E2:CN,E2:CN:M,E2:CN:M:2,2019-07-31,CECO,18.50,19.75,0,1.25,Ceanothus cordulatus,LIVE,
E2,E2:CN,E2:CN:M,E2:CN:M:2,2019-07-31,DWD,19.75,20.50,0,0.75,Down woody debris,LIVE,
E2,E2:CN,E2:CN:M,E2:CN:M:2,2019-07-31,CECO,20.50,21.75,25,1.25,Ceanothus cordulatus,LIVE,
E2,E2:CN,E2:CN:M,E2:CN:M:2,2019-07-31,BG,21.75,26.75,0,5.00,Bare ground,LIVE,
E2,E2:CN,E2:CN:M,E2:CN:M:2,2019-07-31,GF,26.75,27.25,0,0.50,Grass/Forb,LIVE,
E2,E2:CN,E2:CN:M,E2:CN:M:2,2019-07-31,DWD,27.25,28.50,0,1.25,Down woody debris,LIVE,
E2,E2:CN,E2:CN:M,E2:CN:M:2,2019-07-31,GF,28.50,29.00,0,0.50,Grass/Forb,LIVE,
E2,E2:CN,E2:CN:M,E2:CN:M:2,2019-07-31,DWD,29.00,29.25,0,0.25,Down woody debris,LIVE,
E2,E2:CN,E2:CN:M,E2:CN:M:2,2019-07-31,CECO,29.25,29.50,25,0.25,Ceanothus cordulatus,LIVE,
E2,E2:CN,E2:CN:M,E2:CN:M:2,2019-07-31,L,29.50,30.00,0,0.50,Litter,LIVE,
E2,E2:CN,E2:CN:M,E2:CN:M:3,2019-07-31,L,0.00,0.75,0,0.75,Litter,LIVE,
E2,E2:CN,E2:CN:M,E2:CN:M:3,2019-07-31,CECO,0.75,1.50,25,0.75,Ceanothus cordulatus,LIVE,
E2,E2:CN,E2:CN:M,E2:CN:M:3,2019-07-31,BG,1.50,2.00,0,0.50,Bare ground,LIVE,
E2,E2:CN,E2:CN:M,E2:CN:M:3,2019-07-31,CECO,2.00,6.50,25,4.50,Ceanothus cordulatus,LIVE,
E2,E2:CN,E2:CN:M,E2:CN:M:3,2019-07-31,BG,6.50,8.00,0,1.50,Bare ground,LIVE,
E2,E2:CN,E2:CN:M,E2:CN:M:3,2019-07-31,GF,8.00,8.50,0,0.50,Grass/Forb,LIVE,
E2,E2:CN,E2:CN:M,E2:CN:M:3,2019-07-31,DWD,8.50,9.50,0,1.00,Down woody debris,LIVE,
E2,E2:CN,E2:CN:M,E2:CN:M:3,2019-07-31,BG,9.50,10.75,0,1.25,Bare ground,LIVE,
E2,E2:CN,E2:CN:M,E2:CN:M:3,2019-07-31,G,10.75,11.50,0,0.75,Grass,LIVE,
E2,E2:CN,E2:CN:M,E2:CN:M:3,2019-07-31,BG,11.50,11.75,0,0.25,Bare ground,LIVE,
E2,E2:CN,E2:CN:M,E2:CN:M:3,2019-07-31,CECO,11.75,12.00,0,0.25,Ceanothus cordulatus,LIVE,
E2,E2:CN,E2:CN:M,E2:CN:M:3,2019-07-31,NA,12.00,30.00,NA,18.00,NA,NA,
E2,E2:CN,E2:CN:N,E2:CN:N:1,2019-07-31,BG,0.00,0.25,0,0.25,Bare ground,LIVE,
E2,E2:CN,E2:CN:N,E2:CN:N:1,2019-07-31,CECO,0.25,0.75,25,0.50,Ceanothus cordulatus,LIVE,
E2,E2:CN,E2:CN:N,E2:CN:N:1,2019-07-31,DWD,0.75,1.50,0,0.75,Down woody debris,LIVE,
E2,E2:CN,E2:CN:N,E2:CN:N:1,2019-07-31,CECO,1.50,3.75,25,2.25,Ceanothus cordulatus,LIVE,
E2,E2:CN,E2:CN:N,E2:CN:N:1,2019-07-31,DWD,3.75,4.25,0,0.50,Down woody debris,LIVE,
E2,E2:CN,E2:CN:N,E2:CN:N:1,2019-07-31,CECO,4.25,5.50,0,1.25,Ceanothus cordulatus,LIVE,
E2,E2:CN,E2:CN:N,E2:CN:N:1,2019-07-31,BG,5.50,5.75,0,0.25,Bare ground,LIVE,
E2,E2:CN,E2:CN:N,E2:CN:N:1,2019-07-31,CECO,5.75,7.50,0,1.75,Ceanothus cordulatus,LIVE,
E2,E2:CN,E2:CN:N,E2:CN:N:1,2019-07-31,DWD,7.50,10.50,25,3.00,Down woody debris,LIVE,
E2,E2:CN,E2:CN:N,E2:CN:N:1,2019-07-31,CECO,10.50,11.25,0,0.75,Ceanothus cordulatus,LIVE,
E2,E2:CN,E2:CN:N,E2:CN:N:1,2019-07-31,DWD,11.25,11.50,0,0.25,Down woody debris,LIVE,
E2,E2:CN,E2:CN:N,E2:CN:N:1,2019-07-31,CECO,11.50,12.50,25,1.00,Ceanothus cordulatus,LIVE,
E2,E2:CN,E2:CN:N,E2:CN:N:1,2019-07-31,DWD,12.50,13.00,0,0.50,Down woody debris,LIVE,
E2,E2:CN,E2:CN:N,E2:CN:N:1,2019-07-31,CECO,13.00,13.75,0,0.75,Ceanothus cordulatus,LIVE,
E2,E2:CN,E2:CN:N,E2:CN:N:1,2019-07-31,GF,13.75,14.75,0,1.00,Grass/Forb,LIVE,
E2,E2:CN,E2:CN:N,E2:CN:N:1,2019-07-31,CECO,14.75,16.50,25,1.75,Ceanothus cordulatus,LIVE,
E2,E2:CN,E2:CN:N,E2:CN:N:1,2019-07-31,DWD,16.50,17.50,0,1.00,Down woody debris,LIVE,
E2,E2:CN,E2:CN:N,E2:CN:N:1,2019-07-31,CECO,17.50,18.25,25,0.75,Ceanothus cordulatus,LIVE,
E2,E2:CN,E2:CN:N,E2:CN:N:1,2019-07-31,DWD,18.25,18.75,0,0.50,Down woody debris,LIVE,
E2,E2:CN,E2:CN:N,E2:CN:N:1,2019-07-31,CECO,18.75,20.50,25,1.75,Ceanothus cordulatus,LIVE,
E2,E2:CN,E2:CN:N,E2:CN:N:1,2019-07-31,DWD,20.50,21.50,0,1.00,Down woody debris,LIVE,
E2,E2:CN,E2:CN:N,E2:CN:N:1,2019-07-31,BG,21.50,22.25,0,0.75,Bare ground,LIVE,
E2,E2:CN,E2:CN:N,E2:CN:N:1,2019-07-31,GF,22.25,23.00,0,0.75,Grass/Forb,LIVE,
E2,E2:CN,E2:CN:N,E2:CN:N:1,2019-07-31,BG,23.00,23.75,0,0.75,Bare ground,LIVE,
E2,E2:CN,E2:CN:N,E2:CN:N:1,2019-07-31,DWD,23.75,24.75,0,1.00,Down woody debris,LIVE,
E2,E2:CN,E2:CN:N,E2:CN:N:1,2019-07-31,CECO,24.75,25.25,0,0.50,Ceanothus cordulatus,LIVE,
E2,E2:CN,E2:CN:N,E2:CN:N:1,2019-07-31,BG,25.25,26.00,0,0.75,Bare ground,LIVE,
E2,E2:CN,E2:CN:N,E2:CN:N:1,2019-07-31,DWD,26.00,26.75,0,0.75,Down woody debris,LIVE,
E2,E2:CN,E2:CN:N,E2:CN:N:1,2019-07-31,GF,26.75,27.25,0,0.50,Grass/Forb,LIVE,
E2,E2:CN,E2:CN:N,E2:CN:N:1,2019-07-31,BG,27.25,27.75,0,0.50,Bare ground,LIVE,
E2,E2:CN,E2:CN:N,E2:CN:N:1,2019-07-31,GF,27.75,28.75,0,1.00,Grass/Forb,LIVE,
E2,E2:CN,E2:CN:N,E2:CN:N:1,2019-07-31,DWD,28.75,29.50,0,0.75,Down woody debris,LIVE,
E2,E2:CN,E2:CN:N,E2:CN:N:1,2019-07-31,CECO,29.50,30.00,0,0.50,Ceanothus cordulatus,LIVE,
E2,E2:CN,E2:CN:N,E2:CN:N:2,2019-07-31,CECO,0.00,0.50,0,0.50,Ceanothus cordulatus,LIVE,
E2,E2:CN,E2:CN:N,E2:CN:N:2,2019-07-31,BG,0.50,1.00,0,0.50,Bare ground,LIVE,
E2,E2:CN,E2:CN:N,E2:CN:N:2,2019-07-31,CECO,1.00,3.00,0,2.00,Ceanothus cordulatus,LIVE,
E2,E2:CN,E2:CN:N,E2:CN:N:2,2019-07-31,GF,3.00,5.25,0,2.25,Grass/Forb,LIVE,
E2,E2:CN,E2:CN:N,E2:CN:N:2,2019-07-31,CECO,5.25,6.25,0,1.00,Ceanothus cordulatus,LIVE,
E2,E2:CN,E2:CN:N,E2:CN:N:2,2019-07-31,DWD,6.25,8.00,0,1.75,Down woody debris,LIVE,
E2,E2:CN,E2:CN:N,E2:CN:N:2,2019-07-31,CECO,8.00,9.00,25,1.00,Ceanothus cordulatus,LIVE,
E2,E2:CN,E2:CN:N,E2:CN:N:2,2019-07-31,BG,9.00,10.25,0,1.25,Bare ground,LIVE,
E2,E2:CN,E2:CN:N,E2:CN:N:2,2019-07-31,CECO,10.25,11.50,0,1.25,Ceanothus cordulatus,LIVE,
E2,E2:CN,E2:CN:N,E2:CN:N:2,2019-07-31,BG,11.50,12.50,0,1.00,Bare ground,LIVE,
E2,E2:CN,E2:CN:N,E2:CN:N:2,2019-07-31,CECO,12.50,14.75,0,2.25,Ceanothus cordulatus,LIVE,
E2,E2:CN,E2:CN:N,E2:CN:N:2,2019-07-31,GF,14.75,15.25,0,0.50,Grass/Forb,LIVE,
E2,E2:CN,E2:CN:N,E2:CN:N:2,2019-07-31,CECO,15.25,19.00,0,3.75,Ceanothus cordulatus,LIVE,
E2,E2:CN,E2:CN:N,E2:CN:N:2,2019-07-31,BG,19.00,19.75,0,0.75,Bare ground,LIVE,
E2,E2:CN,E2:CN:N,E2:CN:N:2,2019-07-31,CECO,19.75,23.50,0,3.75,Ceanothus cordulatus,LIVE,
E2,E2:CN,E2:CN:N,E2:CN:N:2,2019-07-31,GF,23.50,25.50,0,2.00,Grass/Forb,LIVE,
E2,E2:CN,E2:CN:N,E2:CN:N:2,2019-07-31,CECO,25.50,26.25,0,0.75,Ceanothus cordulatus,LIVE,
E2,E2:CN,E2:CN:N,E2:CN:N:2,2019-07-31,DWD,26.25,27.75,0,1.50,Down woody debris,LIVE,
E2,E2:CN,E2:CN:N,E2:CN:N:2,2019-07-31,BG,27.75,29.00,0,1.25,Bare ground,LIVE,
E2,E2:CN,E2:CN:N,E2:CN:N:2,2019-07-31,GF,29.00,30.00,25,1.00,Grass/Forb,LIVE,
E2,E2:CN,E2:CN:N,E2:CN:N:3,2019-07-31,GF,0.00,3.75,0,3.75,Grass/Forb,LIVE,
E2,E2:CN,E2:CN:N,E2:CN:N:3,2019-07-31,CEPR,3.75,5.00,0,1.25,Ceanothus prostratus,LIVE,
E2,E2:CN,E2:CN:N,E2:CN:N:3,2019-07-31,GF,5.00,7.00,0,2.00,Grass/Forb,LIVE,
E2,E2:CN,E2:CN:N,E2:CN:N:3,2019-07-31,NA,7.00,30.00,NA,23.00,NA,NA,
E2,E2:CN,E2:CN:S,E2:CN:S:1,2019-07-31,DWD,0.00,1.50,0,1.50,Down woody debris,LIVE,
E2,E2:CN,E2:CN:S,E2:CN:S:1,2019-07-31,CECO,1.50,3.50,0,2.00,Ceanothus cordulatus,LIVE,
E2,E2:CN,E2:CN:S,E2:CN:S:1,2019-07-31,DWD,3.50,4.50,0,1.00,Down woody debris,LIVE,
E2,E2:CN,E2:CN:S,E2:CN:S:1,2019-07-31,CECO,4.50,5.50,25,1.00,Ceanothus cordulatus,LIVE,
E2,E2:CN,E2:CN:S,E2:CN:S:1,2019-07-31,DWD,5.50,5.75,0,0.25,Down woody debris,LIVE,
E2,E2:CN,E2:CN:S,E2:CN:S:1,2019-07-31,F,5.75,7.00,0,1.25,Forb,LIVE,
E2,E2:CN,E2:CN:S,E2:CN:S:1,2019-07-31,DWD,7.00,7.25,0,0.25,Down woody debris,LIVE,
E2,E2:CN,E2:CN:S,E2:CN:S:1,2019-07-31,CECO,7.25,8.75,0,1.50,Ceanothus cordulatus,LIVE,
E2,E2:CN,E2:CN:S,E2:CN:S:1,2019-07-31,DWD,8.75,9.25,0,0.50,Down woody debris,LIVE,
E2,E2:CN,E2:CN:S,E2:CN:S:1,2019-07-31,CECO,9.25,10.75,0,1.50,Ceanothus cordulatus,LIVE,
E2,E2:CN,E2:CN:S,E2:CN:S:1,2019-07-31,G,10.75,12.00,0,1.25,Grass,LIVE,
E2,E2:CN,E2:CN:S,E2:CN:S:1,2019-07-31,DWD,12.00,14.00,0,2.00,Down woody debris,LIVE,
E2,E2:CN,E2:CN:S,E2:CN:S:1,2019-07-31,G,14.00,14.50,0,0.50,Grass,LIVE,
E2,E2:CN,E2:CN:S,E2:CN:S:1,2019-07-31,CEPR,14.50,16.00,0,1.50,Ceanothus prostratus,LIVE,
E2,E2:CN,E2:CN:S,E2:CN:S:1,2019-07-31,DWD,16.00,17.25,0,1.25,Down woody debris,LIVE,
E2,E2:CN,E2:CN:S,E2:CN:S:1,2019-07-31,CECO,17.25,18.25,0,1.00,Ceanothus cordulatus,LIVE,
E2,E2:CN,E2:CN:S,E2:CN:S:1,2019-07-31,DWD,18.25,19.75,0,1.50,Down woody debris,LIVE,
E2,E2:CN,E2:CN:S,E2:CN:S:1,2019-07-31,F,19.75,21.00,0,1.25,Forb,LIVE,
E2,E2:CN,E2:CN:S,E2:CN:S:1,2019-07-31,DWD,21.00,21.75,0,0.75,Down woody debris,LIVE,
E2,E2:CN,E2:CN:S,E2:CN:S:1,2019-07-31,F,21.75,23.00,0,1.25,Forb,LIVE,
E2,E2:CN,E2:CN:S,E2:CN:S:1,2019-07-31,G,23.00,24.25,0,1.25,Grass,LIVE,
E2,E2:CN,E2:CN:S,E2:CN:S:1,2019-07-31,CECO,24.25,26.75,0,2.50,Ceanothus cordulatus,LIVE,
E2,E2:CN,E2:CN:S,E2:CN:S:1,2019-07-31,DWD,26.75,27.25,0,0.50,Down woody debris,LIVE,
E2,E2:CN,E2:CN:S,E2:CN:S:1,2019-07-31,F,27.25,28.50,0,1.25,Forb,LIVE,
E2,E2:CN,E2:CN:S,E2:CN:S:1,2019-07-31,DWD,28.50,28.75,0,0.25,Down woody debris,LIVE,
E2,E2:CN,E2:CN:S,E2:CN:S:1,2019-07-31,F,28.75,29.50,0,0.75,Forb,LIVE,
E2,E2:CN,E2:CN:S,E2:CN:S:1,2019-07-31,DWD,29.50,29.75,0,0.25,Down woody debris,LIVE,
E2,E2:CN,E2:CN:S,E2:CN:S:1,2019-07-31,F,29.75,30.00,0,0.25,Forb,LIVE,
E2,E2:CN,E2:CN:S,E2:CN:S:2,2019-07-31,F,0.00,2.00,0,2.00,Forb,LIVE,
E2,E2:CN,E2:CN:S,E2:CN:S:2,2019-07-31,RIRO,2.00,2.25,0,0.25,Ribes roezlii,LIVE,
E2,E2:CN,E2:CN:S,E2:CN:S:2,2019-07-31,DWD,2.25,2.75,0,0.50,Down woody debris,LIVE,
E2,E2:CN,E2:CN:S,E2:CN:S:2,2019-07-31,SYMO,2.75,3.75,0,1.00,Symphoricarpos mollis,LIVE,
E2,E2:CN,E2:CN:S,E2:CN:S:2,2019-07-31,CECO,3.75,4.25,0,0.50,Ceanothus cordulatus,LIVE,
E2,E2:CN,E2:CN:S,E2:CN:S:2,2019-07-31,BG,4.25,9.00,0,4.75,Bare ground,LIVE,
E2,E2:CN,E2:CN:S,E2:CN:S:2,2019-07-31,DWD,9.00,9.25,0,0.25,Down woody debris,LIVE,
E2,E2:CN,E2:CN:S,E2:CN:S:2,2019-07-31,CECO,9.25,11.00,25,1.75,Ceanothus cordulatus,LIVE,
E2,E2:CN,E2:CN:S,E2:CN:S:2,2019-07-31,BG,11.00,12.25,0,1.25,Bare ground,LIVE,
E2,E2:CN,E2:CN:S,E2:CN:S:2,2019-07-31,F,12.25,13.25,25,1.00,Forb,LIVE,
E2,E2:CN,E2:CN:S,E2:CN:S:2,2019-07-31,DWD,13.25,14.50,0,1.25,Down woody debris,LIVE,
E2,E2:CN,E2:CN:S,E2:CN:S:2,2019-07-31,CECO,14.50,16.75,25,2.25,Ceanothus cordulatus,LIVE,
E2,E2:CN,E2:CN:S,E2:CN:S:2,2019-07-31,F,16.75,17.25,25,0.50,Forb,LIVE,
E2,E2:CN,E2:CN:S,E2:CN:S:2,2019-07-31,DWD,17.25,18.00,0,0.75,Down woody debris,LIVE,
E2,E2:CN,E2:CN:S,E2:CN:S:2,2019-07-31,CECO,18.00,18.25,0,0.25,Ceanothus cordulatus,LIVE,
E2,E2:CN,E2:CN:S,E2:CN:S:2,2019-07-31,F,18.25,20.00,25,1.75,Forb,LIVE,
E2,E2:CN,E2:CN:S,E2:CN:S:2,2019-07-31,CECO,20.00,20.50,0,0.50,Ceanothus cordulatus,LIVE,
E2,E2:CN,E2:CN:S,E2:CN:S:2,2019-07-31,BG,20.50,20.75,0,0.25,Bare ground,LIVE,
E2,E2:CN,E2:CN:S,E2:CN:S:2,2019-07-31,CECO,20.75,21.00,0,0.25,Ceanothus cordulatus,LIVE,
E2,E2:CN,E2:CN:S,E2:CN:S:2,2019-07-31,DWD,21.00,22.00,0,1.00,Down woody debris,LIVE,
E2,E2:CN,E2:CN:S,E2:CN:S:2,2019-07-31,CECO,22.00,24.75,25,2.75,Ceanothus cordulatus,LIVE,
E2,E2:CN,E2:CN:S,E2:CN:S:2,2019-07-31,DWD,24.75,25.75,0,1.00,Down woody debris,LIVE,
E2,E2:CN,E2:CN:S,E2:CN:S:2,2019-07-31,CECO,25.75,26.75,50,1.00,Ceanothus cordulatus,LIVE,
E2,E2:CN,E2:CN:S,E2:CN:S:2,2019-07-31,DWD,26.75,29.00,0,2.25,Down woody debris,LIVE,
E2,E2:CN,E2:CN:S,E2:CN:S:2,2019-07-31,NA,29.00,30.00,NA,1.00,NA,NA,
E2,E2:CN,E2:CN:S,E2:CN:S:3,2019-07-31,NA,0.00,30.00,NA,30.00,NA,NA,
E2,E2:EG,E2:EG:M,E2:EG:M:1,2019-07-31,DWD,0.00,2.25,0,2.25,Down woody debris,LIVE,
E2,E2:EG,E2:EG:M,E2:EG:M:1,2019-07-31,BG,2.25,4.75,0,2.50,Bare ground,LIVE,
E2,E2:EG,E2:EG:M,E2:EG:M:1,2019-07-31,CECO,4.75,5.25,0,0.50,Ceanothus cordulatus,LIVE,
E2,E2:EG,E2:EG:M,E2:EG:M:1,2019-07-31,BG,5.25,8.50,0,3.25,Bare ground,LIVE,
E2,E2:EG,E2:EG:M,E2:EG:M:1,2019-07-31,CECO,8.50,10.75,0,2.25,Ceanothus cordulatus,LIVE,
E2,E2:EG,E2:EG:M,E2:EG:M:1,2019-07-31,BG,10.75,12.75,0,2.00,Bare ground,LIVE,
E2,E2:EG,E2:EG:M,E2:EG:M:1,2019-07-31,CECO,12.75,15.00,0,2.25,Ceanothus cordulatus,LIVE,
E2,E2:EG,E2:EG:M,E2:EG:M:1,2019-07-31,BG,15.00,20.50,0,5.50,Bare ground,LIVE,
E2,E2:EG,E2:EG:M,E2:EG:M:1,2019-07-31,DWD,20.50,21.25,0,0.75,Down woody debris,LIVE,
E2,E2:EG,E2:EG:M,E2:EG:M:1,2019-07-31,CECO,21.25,22.25,0,1.00,Ceanothus cordulatus,LIVE,
E2,E2:EG,E2:EG:M,E2:EG:M:1,2019-07-31,DWD,22.25,22.75,0,0.50,Down woody debris,LIVE,
