"block","plot","transect","subtransect","date","species","cover_start_m","cover_end_m","avg_height_m","cover_length","species_name"
"E2","E2:EN","E2:EN:S","E2:EN:S:2","2017-07-06","CECO",20.75,0,1.5,20.75,"Ceanothus cordulatus"
"E2","E2:EN","E2:EN:S","E2:EN:S:3","2017-07-06","CECO",10.25,30,1,19.75,"Ceanothus cordulatus"
"E2","E2:EN","E2:EN:S","E2:EN:S:3","2017-07-06","DWD",9.5,10.25,0.75,0.75,"Down woody debris"
"E2","E2:EN","E2:EN:S","E2:EN:S:3","2017-07-06","SYMO",8.25,9.5,0,1.25,"Symphoricarpos mollis"
"E2","E2:EN","E2:EN:S","E2:EN:S:3","2017-07-06","DWD",7.5,8.25,0,0.75,"Down woody debris"
"E2","E2:EN","E2:EN:S","E2:EN:S:3","2017-07-06","DWD",6.75,7.5,0.25,0.75,"Down woody debris"
"E2","E2:EN","E2:EN:S","E2:EN:S:3","2017-07-06","DWD",5.75,6.75,0.25,1,"Down woody debris"
"E2","E2:EN","E2:EN:S","E2:EN:S:3","2017-07-06","CECO",0,5.75,1,5.75,"Ceanothus cordulatus"
"E3","E3:CG","E3:CG:M","E3:CG:M:1","2017-07-18","CECO",30,28.5,0.5,1.5,"Ceanothus cordulatus"
"E3","E3:CG","E3:CG:M","E3:CG:M:1","2017-07-18","ARPA",28.5,27.25,0.75,1.25,"Arctostaphylos patula"
"E3","E3:CG","E3:CG:M","E3:CG:M:1","2017-07-18","CECO",27.25,25.25,0.5,2,"Ceanothus cordulatus"
"E3","E3:CG","E3:CG:M","E3:CG:M:1","2017-07-18","DWD",25.25,25,0.25,0.25,"Down woody debris"
"E3","E3:CG","E3:CG:M","E3:CG:M:1","2017-07-18","CECO",25,22.5,0.5,2.5,"Ceanothus cordulatus"
"E3","E3:CG","E3:CG:M","E3:CG:M:1","2017-07-18","CEVE",22.5,22,0.5,0.5,"Ceanothus velutinus"
"E3","E3:CG","E3:CG:M","E3:CG:M:1","2017-07-18","CECO",22,21.5,0.5,0.5,"Ceanothus cordulatus"
"E3","E3:CG","E3:CG:M","E3:CG:M:1","2017-07-18","SYMO",21.5,21.25,0,0.25,"Symphoricarpos mollis"
"E3","E3:CG","E3:CG:M","E3:CG:M:1","2017-07-18","CECO",21.25,20.5,0.25,0.75,"Ceanothus cordulatus"
"E3","E3:CG","E3:CG:M","E3:CG:M:1","2017-07-18","SYMO",20.5,20,0,0.5,"Symphoricarpos mollis"
"E3","E3:CG","E3:CG:M","E3:CG:M:1","2017-07-18","CECO",20,17.75,0.5,2.25,"Ceanothus cordulatus"
"E3","E3:CG","E3:CG:M","E3:CG:M:1","2017-07-18","CEPR",17.75,15.5,0,2.25,"Ceanothus prostratus"
"E3","E3:CG","E3:CG:M","E3:CG:M:1","2017-07-18","BG",15.5,14.25,0,1.25,"Bare ground"
"E3","E3:CG","E3:CG:M","E3:CG:M:1","2017-07-18","CEPR",14.25,14,0,0.25,"Ceanothus prostratus"
"E3","E3:CG","E3:CG:M","E3:CG:M:1","2017-07-18","CECO",14,9.75,0.5,4.25,"Ceanothus cordulatus"
"E3","E3:CG","E3:CG:M","E3:CG:M:1","2017-07-18","DWD",9.75,9.5,0,0.25,"Down woody debris"
"E3","E3:CG","E3:CG:M","E3:CG:M:1","2017-07-18","ARPA",9.5,8.75,1,0.75,"Arctostaphylos patula"
"E3","E3:CG","E3:CG:M","E3:CG:M:1","2017-07-18","CECO",8.75,7,0.75,1.75,"Ceanothus cordulatus"
"E3","E3:CG","E3:CG:M","E3:CG:M:1","2017-07-18","ARPA",7,6,1.25,1,"Arctostaphylos patula"
"E3","E3:CG","E3:CG:M","E3:CG:M:1","2017-07-18","CECO",6,4,1,2,"Ceanothus cordulatus"
"E3","E3:CG","E3:CG:M","E3:CG:M:1","2017-07-18","PREM",4,3.25,1.5,0.75,"Prunus emarginata"
"E3","E3:CG","E3:CG:M","E3:CG:M:1","2017-07-18","CECO",3.25,0,1,3.25,"Ceanothus cordulatus"
"E3","E3:CG","E3:CG:M","E3:CG:M:2","2017-07-18","CECO",30,28.25,0.75,1.75,"Ceanothus cordulatus"
"E3","E3:CG","E3:CG:M","E3:CG:M:2","2017-07-18","CEPR",28.25,26.75,0,1.5,"Ceanothus prostratus"
"E3","E3:CG","E3:CG:M","E3:CG:M:2","2017-07-18","CECO",26.75,20.5,0.5,6.25,"Ceanothus cordulatus"
"E3","E3:CG","E3:CG:M","E3:CG:M:2","2017-07-18","ARPA",20.5,19.5,0.75,1,"Arctostaphylos patula"
"E3","E3:CG","E3:CG:M","E3:CG:M:2","2017-07-18","CECO",19.5,18.5,0.25,1,"Ceanothus cordulatus"
"E3","E3:CG","E3:CG:M","E3:CG:M:2","2017-07-18","ARPA",18.5,18.25,0.5,0.25,"Arctostaphylos patula"
"E3","E3:CG","E3:CG:M","E3:CG:M:2","2017-07-18","CECO",18.25,18,0.25,0.25,"Ceanothus cordulatus"
"E3","E3:CG","E3:CG:M","E3:CG:M:2","2017-07-18","DWD",18,17.5,0.25,0.5,"Down woody debris"
"E3","E3:CG","E3:CG:M","E3:CG:M:2","2017-07-18","CECO",17.5,16.25,0.5,1.25,"Ceanothus cordulatus"
"E3","E3:CG","E3:CG:M","E3:CG:M:2","2017-07-18","ARPA",16.25,16,0.75,0.25,"Arctostaphylos patula"
"E3","E3:CG","E3:CG:M","E3:CG:M:2","2017-07-18","CECO",16,13.5,0.75,2.5,"Ceanothus cordulatus"
"E3","E3:CG","E3:CG:M","E3:CG:M:2","2017-07-18","CEVE",13.5,11,1,2.5,"Ceanothus velutinus"
"E3","E3:CG","E3:CG:M","E3:CG:M:2","2017-07-18","CECO",11,9,0.75,2,"Ceanothus cordulatus"
"E3","E3:CG","E3:CG:M","E3:CG:M:2","2017-07-18","CEVE",9,8.5,1,0.5,"Ceanothus velutinus"
"E3","E3:CG","E3:CG:M","E3:CG:M:2","2017-07-18","CECO",8.5,7.5,0.25,1,"Ceanothus cordulatus"
"E3","E3:CG","E3:CG:M","E3:CG:M:2","2017-07-18","BG",7.5,6.25,0,1.25,"Bare ground"
"E3","E3:CG","E3:CG:M","E3:CG:M:2","2017-07-18","CECO",6.25,4.5,0.25,1.75,"Ceanothus cordulatus"
"E3","E3:CG","E3:CG:M","E3:CG:M:2","2017-07-18","PREM",4.5,3.75,0.75,0.75,"Prunus emarginata"
"E3","E3:CG","E3:CG:M","E3:CG:M:2","2017-07-18","CECO",3.75,2.75,0.25,1,"Ceanothus cordulatus"
"E3","E3:CG","E3:CG:M","E3:CG:M:2","2017-07-18","DWD",2.75,2.25,0.25,0.5,"Down woody debris"
"E3","E3:CG","E3:CG:M","E3:CG:M:2","2017-07-18","CECO",2.25,0,0.25,2.25,"Ceanothus cordulatus"
"E3","E3:CG","E3:CG:M","E3:CG:M:3","2017-07-18","DWD",0,0.75,0.25,0.75,"Down woody debris"
"E3","E3:CG","E3:CG:M","E3:CG:M:3","2017-07-18","CECO",0.75,3.5,0.75,2.75,"Ceanothus cordulatus"
"E3","E3:CG","E3:CG:M","E3:CG:M:3","2017-07-18","CEVE",3.5,3.75,1,0.25,"Ceanothus velutinus"
"E3","E3:CG","E3:CG:M","E3:CG:M:3","2017-07-18","CECO",3.75,5.5,0.5,1.75,"Ceanothus cordulatus"
"E3","E3:CG","E3:CG:M","E3:CG:M:3","2017-07-18","CEVE",5.5,5.75,0.75,0.25,"Ceanothus velutinus"
"E3","E3:CG","E3:CG:M","E3:CG:M:3","2017-07-18","CECO",5.75,6.5,0.5,0.75,"Ceanothus cordulatus"
"E3","E3:CG","E3:CG:M","E3:CG:M:3","2017-07-18","ARPA",6.5,7.25,1,0.75,"Arctostaphylos patula"
"E3","E3:CG","E3:CG:M","E3:CG:M:3","2017-07-18","CECO",7.25,10,0.5,2.75,"Ceanothus cordulatus"
"E3","E3:CG","E3:CG:M","E3:CG:M:3","2017-07-18","CEPR",10,10.5,0,0.5,"Ceanothus prostratus"
"E3","E3:CG","E3:CG:M","E3:CG:M:3","2017-07-18","CECO",10.5,16,0.5,5.5,"Ceanothus cordulatus"
"E3","E3:CG","E3:CG:M","E3:CG:M:3","2017-07-18","ARPA",16,16.75,0.75,0.75,"Arctostaphylos patula"
"E3","E3:CG","E3:CG:M","E3:CG:M:3","2017-07-18","CECO",16.75,19,0.5,2.25,"Ceanothus cordulatus"
"E3","E3:CG","E3:CG:M","E3:CG:M:3","2017-07-18","DWD",19,19.25,0,0.25,"Down woody debris"
"E3","E3:CG","E3:CG:M","E3:CG:M:3","2017-07-18","BG",19.25,20,0,0.75,"Bare ground"
"E3","E3:CG","E3:CG:M","E3:CG:M:3","2017-07-18","SYMO",20,20.5,0,0.5,"Symphoricarpos mollis"
"E3","E3:CG","E3:CG:M","E3:CG:M:3","2017-07-18","ROCK",20.5,22.75,0,2.25,"Rock"
"E3","E3:CG","E3:CG:M","E3:CG:M:3","2017-07-18","CECO",22.75,25.25,0.25,2.5,"Ceanothus cordulatus"
"E3","E3:CG","E3:CG:M","E3:CG:M:3","2017-07-18","ARPA",25.25,25.75,0.5,0.5,"Arctostaphylos patula"
"E3","E3:CG","E3:CG:M","E3:CG:M:3","2017-07-18","CECO",25.75,28.5,0.5,2.75,"Ceanothus cordulatus"
"E3","E3:CG","E3:CG:M","E3:CG:M:3","2017-07-18","ARPA",28.5,29,0.5,0.5,"Arctostaphylos patula"
"E3","E3:CG","E3:CG:M","E3:CG:M:3","2017-07-18","PREM",29,30,1.5,1,"Prunus emarginata"
"E3","E3:CG","E3:CG:N","E3:CG:N:1","2017-07-18","CECO",28.75,30,0.25,1.25,"Ceanothus cordulatus"
"E3","E3:CG","E3:CG:N","E3:CG:N:1","2017-07-18","BG",28,28.75,0,0.75,"Bare ground"
"E3","E3:CG","E3:CG:N","E3:CG:N:1","2017-07-18","CECO",27.75,28,0.25,0.25,"Ceanothus cordulatus"
"E3","E3:CG","E3:CG:N","E3:CG:N:1","2017-07-18","PREM",27.5,27.75,0.5,0.25,"Prunus emarginata"
"E3","E3:CG","E3:CG:N","E3:CG:N:1","2017-07-18","BG",24.75,27.5,0,2.75,"Bare ground"
"E3","E3:CG","E3:CG:N","E3:CG:N:1","2017-07-18","PREM",23,24.75,0.75,1.75,"Prunus emarginata"
"E3","E3:CG","E3:CG:N","E3:CG:N:1","2017-07-18","CEVE",20.75,23,0.75,2.25,"Ceanothus velutinus"
"E3","E3:CG","E3:CG:N","E3:CG:N:1","2017-07-18","DWD",19.75,20.75,0.25,1,"Down woody debris"
"E3","E3:CG","E3:CG:N","E3:CG:N:1","2017-07-18","PREM",18.25,19.75,1.25,1.5,"Prunus emarginata"
"E3","E3:CG","E3:CG:N","E3:CG:N:1","2017-07-18","CECO",16,18.25,1,2.25,"Ceanothus cordulatus"
"E3","E3:CG","E3:CG:N","E3:CG:N:1","2017-07-18","CEVE",14,16,1,2,"Ceanothus velutinus"
"E3","E3:CG","E3:CG:N","E3:CG:N:1","2017-07-18","CECO",12.5,14,0.5,1.5,"Ceanothus cordulatus"
"E3","E3:CG","E3:CG:N","E3:CG:N:1","2017-07-18","PREM",8.75,12.5,1.25,3.75,"Prunus emarginata"
"E3","E3:CG","E3:CG:N","E3:CG:N:1","2017-07-18","CECO",0,8.75,0.5,8.75,"Ceanothus cordulatus"
"E3","E3:CG","E3:CG:N","E3:CG:N:2","2017-07-18","CECO",30,28,0.25,2,"Ceanothus cordulatus"
"E3","E3:CG","E3:CG:N","E3:CG:N:2","2017-07-18","CEPR",28,27.75,0,0.25,"Ceanothus prostratus"
"E3","E3:CG","E3:CG:N","E3:CG:N:2","2017-07-18","CECO",27.75,20.25,0.25,7.5,"Ceanothus cordulatus"
"E3","E3:CG","E3:CG:N","E3:CG:N:2","2017-07-18","DWD",20.25,19.5,0,0.75,"Down woody debris"
"E3","E3:CG","E3:CG:N","E3:CG:N:2","2017-07-18","ARPA",19.5,18.75,1,0.75,"Arctostaphylos patula"
"E3","E3:CG","E3:CG:N","E3:CG:N:2","2017-07-18","CECO",18.75,16.25,0.25,2.5,"Ceanothus cordulatus"
"E3","E3:CG","E3:CG:N","E3:CG:N:2","2017-07-18","PREM",16.25,15.75,1,0.5,"Prunus emarginata"
"E3","E3:CG","E3:CG:N","E3:CG:N:2","2017-07-18","ARPA",15.75,15,1,0.75,"Arctostaphylos patula"
"E3","E3:CG","E3:CG:N","E3:CG:N:2","2017-07-18","CECO",15,14.25,0.25,0.75,"Ceanothus cordulatus"
"E3","E3:CG","E3:CG:N","E3:CG:N:2","2017-07-18","PREM",14.25,13,1.5,1.25,"Prunus emarginata"
"E3","E3:CG","E3:CG:N","E3:CG:N:2","2017-07-18","ROCK",13,12.75,0,0.25,"Rock"
"E3","E3:CG","E3:CG:N","E3:CG:N:2","2017-07-18","APAN",12.75,12.5,0,0.25,"Apocynum androsaemifolium"
"E3","E3:CG","E3:CG:N","E3:CG:N:2","2017-07-18","CECO",12.5,8,0.5,4.5,"Ceanothus cordulatus"
"E3","E3:CG","E3:CG:N","E3:CG:N:2","2017-07-18","PREM",8,5.25,1,2.75,"Prunus emarginata"
"E3","E3:CG","E3:CG:N","E3:CG:N:2","2017-07-18","ARPA",5.25,4.75,0.25,0.5,"Arctostaphylos patula"
"E3","E3:CG","E3:CG:N","E3:CG:N:2","2017-07-18","DWD",4.75,2.75,0,2,"Down woody debris"
"E3","E3:CG","E3:CG:N","E3:CG:N:2","2017-07-18","CECO",2.75,1.75,0.25,1,"Ceanothus cordulatus"
"E3","E3:CG","E3:CG:N","E3:CG:N:2","2017-07-18","ARPA",1.75,1.25,0.25,0.5,"Arctostaphylos patula"
"E3","E3:CG","E3:CG:N","E3:CG:N:2","2017-07-18",NA,1.25,0,0.25,1.25,NA
"E3","E3:CG","E3:CG:N","E3:CG:N:3","2017-07-18","CECO",28.25,30,0.75,1.75,"Ceanothus cordulatus"
"E3","E3:CG","E3:CG:N","E3:CG:N:3","2017-07-18","BG",26.25,28.25,0,2,"Bare ground"
"E3","E3:CG","E3:CG:N","E3:CG:N:3","2017-07-18",NA,24.75,26.25,0.25,1.5,NA
"E3","E3:CG","E3:CG:N","E3:CG:N:3","2017-07-18","DWD",24.25,24.75,0,0.5,"Down woody debris"
"E3","E3:CG","E3:CG:N","E3:CG:N:3","2017-07-18","CECO",23.25,24.24,0.25,0.989999999999998,"Ceanothus cordulatus"
"E3","E3:CG","E3:CG:N","E3:CG:N:3","2017-07-18","BG",23,23.25,0,0.25,"Bare ground"
"E3","E3:CG","E3:CG:N","E3:CG:N:3","2017-07-18",NA,22.5,23,0.25,0.5,NA
"E3","E3:CG","E3:CG:N","E3:CG:N:3","2017-07-18","BG",20.75,22.5,0,1.75,"Bare ground"
"E3","E3:CG","E3:CG:N","E3:CG:N:3","2017-07-18","CECO",13.5,20.75,1,7.25,"Ceanothus cordulatus"
"E3","E3:CG","E3:CG:N","E3:CG:N:3","2017-07-18","BG",13,13.5,0,0.5,"Bare ground"
"E3","E3:CG","E3:CG:N","E3:CG:N:3","2017-07-18","CECO",10.75,13,0.75,2.25,"Ceanothus cordulatus"
"E3","E3:CG","E3:CG:N","E3:CG:N:3","2017-07-18","ARPA",9.5,10.75,0.75,1.25,"Arctostaphylos patula"
"E3","E3:CG","E3:CG:N","E3:CG:N:3","2017-07-18","SYMO",9.25,9.5,0,0.25,"Symphoricarpos mollis"
"E3","E3:CG","E3:CG:N","E3:CG:N:3","2017-07-18","CECO",5.25,9.25,0.5,4,"Ceanothus cordulatus"
"E3","E3:CG","E3:CG:N","E3:CG:N:3","2017-07-18","ARPA",5,5.25,0.75,0.25,"Arctostaphylos patula"
"E3","E3:CG","E3:CG:N","E3:CG:N:3","2017-07-18","CECO",0,5,0.75,5,"Ceanothus cordulatus"
"E3","E3:CG","E3:CG:S","E3:CG:S:1","2017-07-18","CECO",0,1,0.5,1,"Ceanothus cordulatus"
"E3","E3:CG","E3:CG:S","E3:CG:S:1","2017-07-18","ARPA",1,1.5,0.75,0.5,"Arctostaphylos patula"
"E3","E3:CG","E3:CG:S","E3:CG:S:1","2017-07-18","CECO",1.5,3.75,0.5,2.25,"Ceanothus cordulatus"
"E3","E3:CG","E3:CG:S","E3:CG:S:1","2017-07-18","PREM",3.75,5,0.5,1.25,"Prunus emarginata"
"E3","E3:CG","E3:CG:S","E3:CG:S:1","2017-07-18","CECO",5,6.25,0.5,1.25,"Ceanothus cordulatus"
"E3","E3:CG","E3:CG:S","E3:CG:S:1","2017-07-18","ARPA",6.25,6.75,0.75,0.5,"Arctostaphylos patula"
"E3","E3:CG","E3:CG:S","E3:CG:S:1","2017-07-18","CECO",6.75,8,0.5,1.25,"Ceanothus cordulatus"
"E3","E3:CG","E3:CG:S","E3:CG:S:1","2017-07-18","DWD",8,15.5,0.5,7.5,"Down woody debris"
"E3","E3:CG","E3:CG:S","E3:CG:S:1","2017-07-18","CECO",15.5,17.5,0.5,2,"Ceanothus cordulatus"
"E3","E3:CG","E3:CG:S","E3:CG:S:1","2017-07-18","CEVE",17.5,18.25,0.75,0.75,"Ceanothus velutinus"
"E3","E3:CG","E3:CG:S","E3:CG:S:1","2017-07-18","CECO",18.25,22.75,0.75,4.5,"Ceanothus cordulatus"
"E3","E3:CG","E3:CG:S","E3:CG:S:1","2017-07-18","CEPR",22.75,24,0,1.25,"Ceanothus prostratus"
"E3","E3:CG","E3:CG:S","E3:CG:S:1","2017-07-18","CECO",24,26,0.75,2,"Ceanothus cordulatus"
"E3","E3:CG","E3:CG:S","E3:CG:S:1","2017-07-18","ARPA",26,27.5,1,1.5,"Arctostaphylos patula"
"E3","E3:CG","E3:CG:S","E3:CG:S:1","2017-07-18","CECO",27.5,28,0.5,0.5,"Ceanothus cordulatus"
"E3","E3:CG","E3:CG:S","E3:CG:S:1","2017-07-18","PREM",28,28.25,1,0.25,"Prunus emarginata"
"E3","E3:CG","E3:CG:S","E3:CG:S:1","2017-07-18","ARPA",28.25,29,1,0.75,"Arctostaphylos patula"
"E3","E3:CG","E3:CG:S","E3:CG:S:1","2017-07-18","CECO",29,30,1,1,"Ceanothus cordulatus"
"E3","E3:CG","E3:CG:S","E3:CG:S:2","2017-07-18","CECO",30,26.75,0.75,3.25,"Ceanothus cordulatus"
"E3","E3:CG","E3:CG:S","E3:CG:S:2","2017-07-18","ARPA",26.75,26.25,0.75,0.5,"Arctostaphylos patula"
"E3","E3:CG","E3:CG:S","E3:CG:S:2","2017-07-18","CECO",26.25,22,0.75,4.25,"Ceanothus cordulatus"
"E3","E3:CG","E3:CG:S","E3:CG:S:2","2017-07-18","CEVE",22,21.75,0.5,0.25,"Ceanothus velutinus"
"E3","E3:CG","E3:CG:S","E3:CG:S:2","2017-07-18","CECO",21.75,21.5,0.5,0.25,"Ceanothus cordulatus"
"E3","E3:CG","E3:CG:S","E3:CG:S:2","2017-07-18","CEVE",21.5,20.5,1,1,"Ceanothus velutinus"
"E3","E3:CG","E3:CG:S","E3:CG:S:2","2017-07-18","CECO",20.5,15.75,0.75,4.75,"Ceanothus cordulatus"
"E3","E3:CG","E3:CG:S","E3:CG:S:2","2017-07-18","CEVE",15.75,14.25,1,1.5,"Ceanothus velutinus"
"E3","E3:CG","E3:CG:S","E3:CG:S:2","2017-07-18","CECO",14.25,12,0.75,2.25,"Ceanothus cordulatus"
"E3","E3:CG","E3:CG:S","E3:CG:S:2","2017-07-18","CEVE",12,10,1,2,"Ceanothus velutinus"
"E3","E3:CG","E3:CG:S","E3:CG:S:2","2017-07-18","CECO",10,9.25,1,0.75,"Ceanothus cordulatus"
"E3","E3:CG","E3:CG:S","E3:CG:S:2","2017-07-18","BG",9.25,8.25,0,1,"Bare ground"
"E3","E3:CG","E3:CG:S","E3:CG:S:2","2017-07-18","CECO",9.25,8.25,0.5,1,"Ceanothus cordulatus"
"E3","E3:CG","E3:CG:S","E3:CG:S:2","2017-07-18","ARPA",8.25,5.5,1.25,2.75,"Arctostaphylos patula"
"E3","E3:CG","E3:CG:S","E3:CG:S:2","2017-07-18","CECO",5.5,5.25,0.5,0.25,"Ceanothus cordulatus"
"E3","E3:CG","E3:CG:S","E3:CG:S:2","2017-07-18","DWD",5.25,5,0.25,0.25,"Down woody debris"
"E3","E3:CG","E3:CG:S","E3:CG:S:2","2017-07-18","CECO",5,0,1,5,"Ceanothus cordulatus"
"E3","E3:CG","E3:CG:S","E3:CG:S:3","2017-07-18","DWD",30,29.75,0.25,0.25,"Down woody debris"
"E3","E3:CG","E3:CG:S","E3:CG:S:3","2017-07-18","RIBES",29.75,29,0.5,0.75,"Ribes spp"
"E3","E3:CG","E3:CG:S","E3:CG:S:3","2017-07-18","CECO",29,28.5,0.25,0.5,"Ceanothus cordulatus"
"E3","E3:CG","E3:CG:S","E3:CG:S:3","2017-07-18","BG",28.5,26.5,0,2,"Bare ground"
"E3","E3:CG","E3:CG:S","E3:CG:S:3","2017-07-18","CECO",26.5,23,0.5,3.5,"Ceanothus cordulatus"
"E3","E3:CG","E3:CG:S","E3:CG:S:3","2017-07-18","BG",23,22.25,0,0.75,"Bare ground"
"E3","E3:CG","E3:CG:S","E3:CG:S:3","2017-07-18","CECO",22.25,19.75,0.25,2.5,"Ceanothus cordulatus"
"E3","E3:CG","E3:CG:S","E3:CG:S:3","2017-07-18","BG",19.75,18.25,0,1.5,"Bare ground"
"E3","E3:CG","E3:CG:S","E3:CG:S:3","2017-07-18","ARPA",18.25,16.75,0.75,1.5,"Arctostaphylos patula"
"E3","E3:CG","E3:CG:S","E3:CG:S:3","2017-07-18","CEPR",16.75,16.25,0,0.5,"Ceanothus prostratus"
"E3","E3:CG","E3:CG:S","E3:CG:S:3","2017-07-18","DWD",16.25,16,0.25,0.25,"Down woody debris"
"E3","E3:CG","E3:CG:S","E3:CG:S:3","2017-07-18","CECO",16,11.5,0.5,4.5,"Ceanothus cordulatus"
"E3","E3:CG","E3:CG:S","E3:CG:S:3","2017-07-18","CEPR",11.5,11,0,0.5,"Ceanothus prostratus"
"E3","E3:CG","E3:CG:S","E3:CG:S:3","2017-07-18","CECO",11,10.5,0.25,0.5,"Ceanothus cordulatus"
"E3","E3:CG","E3:CG:S","E3:CG:S:3","2017-07-18","ARPA",10.5,8,0.75,2.5,"Arctostaphylos patula"
"E3","E3:CG","E3:CG:S","E3:CG:S:3","2017-07-18","CECO",8,2.5,0.25,5.5,"Ceanothus cordulatus"
"E3","E3:CG","E3:CG:S","E3:CG:S:3","2017-07-18","ARPA",2.5,1.25,1,1.25,"Arctostaphylos patula"
"E3","E3:CG","E3:CG:S","E3:CG:S:3","2017-07-18","CECO",1.25,0.5,0.25,0.75,"Ceanothus cordulatus"
"E3","E3:CG","E3:CG:S","E3:CG:S:3","2017-07-18","BG",0.5,0,0,0.5,"Bare ground"
"E3","E3:CH","E3:CH:M","E3:CH:M:1","2017-07-19","CECO",30,29.5,0.5,0.5,"Ceanothus cordulatus"
"E3","E3:CH","E3:CH:M","E3:CH:M:1","2017-07-19","ARPA",29.5,29,1,0.5,"Arctostaphylos patula"
"E3","E3:CH","E3:CH:M","E3:CH:M:1","2017-07-19","CECO",29,28.5,0.5,0.5,"Ceanothus cordulatus"
"E3","E3:CH","E3:CH:M","E3:CH:M:1","2017-07-19","CEVE",28.5,27.5,1.5,1,"Ceanothus velutinus"
"E3","E3:CH","E3:CH:M","E3:CH:M:1","2017-07-19","ARPA",27.5,23.75,1.5,3.75,"Arctostaphylos patula"
"E3","E3:CH","E3:CH:M","E3:CH:M:1","2017-07-19","CECO",23.75,21,1,2.75,"Ceanothus cordulatus"
"E3","E3:CH","E3:CH:M","E3:CH:M:1","2017-07-19","ARPA",21,20,1.5,1,"Arctostaphylos patula"
"E3","E3:CH","E3:CH:M","E3:CH:M:1","2017-07-19","CECO",20,17.75,0.5,2.25,"Ceanothus cordulatus"
"E3","E3:CH","E3:CH:M","E3:CH:M:1","2017-07-19","ARPA",17.75,17,0.5,0.75,"Arctostaphylos patula"
"E3","E3:CH","E3:CH:M","E3:CH:M:1","2017-07-19","SYMO",17,16,0.25,1,"Symphoricarpos mollis"
"E3","E3:CH","E3:CH:M","E3:CH:M:1","2017-07-19","CECO",16,15.5,0.25,0.5,"Ceanothus cordulatus"
"E3","E3:CH","E3:CH:M","E3:CH:M:1","2017-07-19","ARPA",15.5,14,1,1.5,"Arctostaphylos patula"
"E3","E3:CH","E3:CH:M","E3:CH:M:1","2017-07-19","CECO",14,13.5,0.5,0.5,"Ceanothus cordulatus"
"E3","E3:CH","E3:CH:M","E3:CH:M:1","2017-07-19","ARPA",13.5,11.5,0.75,2,"Arctostaphylos patula"
"E3","E3:CH","E3:CH:M","E3:CH:M:1","2017-07-19","CECO",11.5,7.5,0.75,4,"Ceanothus cordulatus"
"E3","E3:CH","E3:CH:M","E3:CH:M:1","2017-07-19","ARPA",7.5,5.5,1,2,"Arctostaphylos patula"
"E3","E3:CH","E3:CH:M","E3:CH:M:1","2017-07-19","CECO",5.5,1.25,0.5,4.25,"Ceanothus cordulatus"
"E3","E3:CH","E3:CH:M","E3:CH:M:1","2017-07-19","CEVE",1.25,0,1,1.25,"Ceanothus velutinus"
"E3","E3:CH","E3:CH:M","E3:CH:M:2","2017-07-19","CECO",30,26.5,1,3.5,"Ceanothus cordulatus"
"E3","E3:CH","E3:CH:M","E3:CH:M:2","2017-07-19","ARPA",26.5,26.25,0.5,0.25,"Arctostaphylos patula"
"E3","E3:CH","E3:CH:M","E3:CH:M:2","2017-07-19","RIBES",26.25,25.75,0.5,0.5,"Ribes spp"
"E3","E3:CH","E3:CH:M","E3:CH:M:2","2017-07-19","CECO",25.75,23,0.5,2.75,"Ceanothus cordulatus"
"E3","E3:CH","E3:CH:M","E3:CH:M:2","2017-07-19","ARPA",23,22.5,0.5,0.5,"Arctostaphylos patula"
"E3","E3:CH","E3:CH:M","E3:CH:M:2","2017-07-19","CECO",22.5,20.25,0.25,2.25,"Ceanothus cordulatus"
"E3","E3:CH","E3:CH:M","E3:CH:M:2","2017-07-19","ARPA",20.25,19.5,0.5,0.75,"Arctostaphylos patula"
"E3","E3:CH","E3:CH:M","E3:CH:M:2","2017-07-19","CECO",19.5,15,0.25,4.5,"Ceanothus cordulatus"
"E3","E3:CH","E3:CH:M","E3:CH:M:2","2017-07-19","CEVE",15,14.75,0.25,0.25,"Ceanothus velutinus"
"E3","E3:CH","E3:CH:M","E3:CH:M:2","2017-07-19","CECO",14.75,11.5,0.25,3.25,"Ceanothus cordulatus"
"E3","E3:CH","E3:CH:M","E3:CH:M:2","2017-07-19","RIBES",11.5,10.25,0.5,1.25,"Ribes spp"
"E3","E3:CH","E3:CH:M","E3:CH:M:2","2017-07-19","CECO",10.25,9.5,0.25,0.75,"Ceanothus cordulatus"
"E3","E3:CH","E3:CH:M","E3:CH:M:2","2017-07-19","RIBES",9.5,9.25,0.25,0.25,"Ribes spp"
"E3","E3:CH","E3:CH:M","E3:CH:M:2","2017-07-19","ARPA",9.25,7.75,0.75,1.5,"Arctostaphylos patula"
"E3","E3:CH","E3:CH:M","E3:CH:M:2","2017-07-19","CECO",7.75,6.25,0.25,1.5,"Ceanothus cordulatus"
"E3","E3:CH","E3:CH:M","E3:CH:M:2","2017-07-19","CEPR",6.25,6,0,0.25,"Ceanothus prostratus"
"E3","E3:CH","E3:CH:M","E3:CH:M:2","2017-07-19","PREM",6,5,0.25,1,"Prunus emarginata"
"E3","E3:CH","E3:CH:M","E3:CH:M:2","2017-07-19","ARPA",5,3.25,1,1.75,"Arctostaphylos patula"
"E3","E3:CH","E3:CH:M","E3:CH:M:2","2017-07-19","CECO",3.25,0,0.25,3.25,"Ceanothus cordulatus"
"E3","E3:CH","E3:CH:M","E3:CH:M:3","2017-07-19","CECO",30,28.25,1,1.75,"Ceanothus cordulatus"
