"","time","treatment","planting","followup","block","plot","transect","patch_id","cover_type","avg_height_cm","cover_length","fire_type"
"2108","post","CN","C","N","E2","E2:CN","E2:CN:N","post:E2:CN:N:00303","fuel",0,0.75,"low"
"2109","post","CN","C","N","E2","E2:CN","E2:CN:N","post:E2:CN:N:00304","shrub",0,1,"low"
"2110","post","CN","C","N","E2","E2:CN","E2:CN:N","post:E2:CN:N:00305","bare",0,0.5,"none"
"2111","post","CN","C","N","E2","E2:CN","E2:CN:N","post:E2:CN:N:00306","shrub",0,2,"low"
"2112","post","CN","C","N","E2","E2:CN","E2:CN:N","post:E2:CN:N:00307","forb",0,2.25,"low"
"2113","post","CN","C","N","E2","E2:CN","E2:CN:N","post:E2:CN:N:00308","shrub",0,1,"low"
"2114","post","CN","C","N","E2","E2:CN","E2:CN:N","post:E2:CN:N:00309","fuel",0,1.75,"low"
"2115","post","CN","C","N","E2","E2:CN","E2:CN:N","post:E2:CN:N:00310","shrub",25,1,"high"
"2116","post","CN","C","N","E2","E2:CN","E2:CN:N","post:E2:CN:N:00311","bare",0,1.25,"none"
"2117","post","CN","C","N","E2","E2:CN","E2:CN:N","post:E2:CN:N:00312","shrub",0,1.25,"low"
"2118","post","CN","C","N","E2","E2:CN","E2:CN:N","post:E2:CN:N:00313","bare",0,1,"none"
"2119","post","CN","C","N","E2","E2:CN","E2:CN:N","post:E2:CN:N:00314","shrub",0,2.25,"low"
"2120","post","CN","C","N","E2","E2:CN","E2:CN:N","post:E2:CN:N:00315","forb",0,0.5,"low"
"2121","post","CN","C","N","E2","E2:CN","E2:CN:N","post:E2:CN:N:00316","shrub",0,3.75,"low"
"2122","post","CN","C","N","E2","E2:CN","E2:CN:N","post:E2:CN:N:00317","bare",0,0.75,"none"
"2123","post","CN","C","N","E2","E2:CN","E2:CN:N","post:E2:CN:N:00318","shrub",0,3.75,"low"
"2124","post","CN","C","N","E2","E2:CN","E2:CN:N","post:E2:CN:N:00319","forb",0,2,"low"
"2125","post","CN","C","N","E2","E2:CN","E2:CN:N","post:E2:CN:N:00320","shrub",0,0.75,"low"
"2126","post","CN","C","N","E2","E2:CN","E2:CN:N","post:E2:CN:N:00321","fuel",0,1.5,"low"
"2127","post","CN","C","N","E2","E2:CN","E2:CN:N","post:E2:CN:N:00322","bare",0,1.25,"none"
"2128","post","CN","C","N","E2","E2:CN","E2:CN:N","post:E2:CN:N:00323","forb",25,1,"low"
"2129","post","CN","C","N","E2","E2:CN","E2:CN:S","post:E2:CN:S:00324","fuel",0,1.5,"low"
"2130","post","CN","C","N","E2","E2:CN","E2:CN:S","post:E2:CN:S:00325","shrub",0,2,"low"
"2131","post","CN","C","N","E2","E2:CN","E2:CN:S","post:E2:CN:S:00326","fuel",0,1,"low"
"2132","post","CN","C","N","E2","E2:CN","E2:CN:S","post:E2:CN:S:00327","shrub",25,1,"high"
"2133","post","CN","C","N","E2","E2:CN","E2:CN:S","post:E2:CN:S:00328","fuel",0,0.25,"low"
"2134","post","CN","C","N","E2","E2:CN","E2:CN:S","post:E2:CN:S:00329","forb",0,1.25,"low"
"2135","post","CN","C","N","E2","E2:CN","E2:CN:S","post:E2:CN:S:00330","fuel",0,0.25,"low"
"2136","post","CN","C","N","E2","E2:CN","E2:CN:S","post:E2:CN:S:00331","shrub",0,1.5,"low"
"2137","post","CN","C","N","E2","E2:CN","E2:CN:S","post:E2:CN:S:00332","fuel",0,0.5,"low"
"2138","post","CN","C","N","E2","E2:CN","E2:CN:S","post:E2:CN:S:00333","shrub",0,1.5,"low"
"2139","post","CN","C","N","E2","E2:CN","E2:CN:S","post:E2:CN:S:00334","grass",0,1.25,"low"
"2140","post","CN","C","N","E2","E2:CN","E2:CN:S","post:E2:CN:S:00335","fuel",0,2,"low"
"2141","post","CN","C","N","E2","E2:CN","E2:CN:S","post:E2:CN:S:00336","grass",0,0.5,"low"
"2142","post","CN","C","N","E2","E2:CN","E2:CN:S","post:E2:CN:S:00337","shrub",0,1.5,"low"
"2143","post","CN","C","N","E2","E2:CN","E2:CN:S","post:E2:CN:S:00338","fuel",0,1.25,"low"
"2144","post","CN","C","N","E2","E2:CN","E2:CN:S","post:E2:CN:S:00339","shrub",0,1,"low"
"2145","post","CN","C","N","E2","E2:CN","E2:CN:S","post:E2:CN:S:00340","fuel",0,1.5,"low"
"2146","post","CN","C","N","E2","E2:CN","E2:CN:S","post:E2:CN:S:00341","forb",0,1.25,"low"
"2147","post","CN","C","N","E2","E2:CN","E2:CN:S","post:E2:CN:S:00342","fuel",0,0.75,"low"
"2148","post","CN","C","N","E2","E2:CN","E2:CN:S","post:E2:CN:S:00343","forb",0,1.25,"low"
"2149","post","CN","C","N","E2","E2:CN","E2:CN:S","post:E2:CN:S:00344","grass",0,1.25,"low"
"2150","post","CN","C","N","E2","E2:CN","E2:CN:S","post:E2:CN:S:00345","shrub",0,2.5,"low"
"2151","post","CN","C","N","E2","E2:CN","E2:CN:S","post:E2:CN:S:00346","fuel",0,0.5,"low"
"2152","post","CN","C","N","E2","E2:CN","E2:CN:S","post:E2:CN:S:00347","forb",0,1.25,"low"
"2153","post","CN","C","N","E2","E2:CN","E2:CN:S","post:E2:CN:S:00348","fuel",0,0.25,"low"
"2154","post","CN","C","N","E2","E2:CN","E2:CN:S","post:E2:CN:S:00349","forb",0,0.75,"low"
"2155","post","CN","C","N","E2","E2:CN","E2:CN:S","post:E2:CN:S:00350","fuel",0,0.25,"low"
"2156","post","CN","C","N","E2","E2:CN","E2:CN:S","post:E2:CN:S:00351","forb",0,0.25,"low"
"2157","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00333","forb",30.5555555555556,2.25,"low"
"2158","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00334","fuel",0,0.75,"low"
"2159","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00335","forb",50,0.5,"low"
"2160","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00336","fuel",0,0.75,"low"
"2161","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00337","forb",50,0.75,"low"
"2162","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00338","fuel",0,0.25,"low"
"2163","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00339","forb",50,0.5,"low"
"2164","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00340","fuel",0,0.25,"low"
"2165","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00341","forb",50,0.5,"low"
"2166","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00342","shrub",0,0.75,"low"
"2167","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00343","forb",50,0.5,"low"
"2168","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00344","fuel",0,0.25,"low"
"2169","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00345","forb",50,0.75,"low"
"2170","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00346","fuel",0,0.25,"low"
"2171","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00347","shrub",50,0.25,"high"
"2172","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00348","fuel",0,1.25,"low"
"2173","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00349","bare",0,2.5,"none"
"2174","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00350","shrub",50,0.75,"high"
"2175","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00351","forb",0,0.75,"low"
"2176","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00352","shrub",0,0.5,"low"
"2177","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00353","bare",0,0.25,"none"
"2178","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00354","forb",25,2.25,"low"
"2179","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00355","shrub",0,0.5,"low"
"2180","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00356","bare",0,0.25,"none"
"2181","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00357","shrub",25,0.25,"high"
"2182","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00358","forb",25,0.25,"low"
"2183","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00359","shrub",20.8333333333333,1.5,"high"
"2184","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00360","fuel",0,2.25,"low"
"2185","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00361","bare",0,1,"none"
"2186","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00362","forb",25,4,"low"
"2187","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00363","UNK",25,0.75,NA
"2188","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00364","forb",25,0.25,"low"
"2189","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00365","bare",0,1,"none"
"2190","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00366","fuel",0,0.5,"low"
"2191","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00367","bare",0,1.75,"none"
"2192","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00368","UNK",75,1.75,NA
"2193","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00369","bare",0,0.5,"none"
"2194","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00370","UNK",50,0.5,NA
"2195","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00371","bare",0,1,"none"
"2196","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00372","fuel",0,0.75,"low"
"2197","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00373","shrub",0,0.25,"low"
"2198","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00374","fuel",0,0.25,"low"
"2199","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00375","bare",0,1.75,"none"
"2200","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00376","shrub",18.75,1,"high"
"2201","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00377","forb",25,0.5,"low"
"2202","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00378","fuel",0,1.25,"low"
"2203","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00379","UNK",25,0.25,NA
"2204","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00380","fuel",0,1.5,"low"
"2205","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00381","bare",0,0.5,"none"
"2206","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00382","fuel",0,1.25,"low"
"2207","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00383","shrub",0,0.75,"low"
"2208","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00384","fuel",0,0.25,"low"
"2209","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00385","bare",0,0.5,"none"
"2210","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00386","shrub",25,3.75,"high"
"2211","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00387","fuel",0,0.5,"low"
"2212","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00388","shrub",0,0.25,"low"
"2213","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00389","bare",0,1.75,"none"
"2214","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00390","fuel",0,0.75,"low"
"2215","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00391","shrub",42.5,2.5,"high"
"2216","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00392","fuel",0,1,"low"
"2217","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00393","forb",25,0.5,"low"
"2218","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00394","shrub",10.7142857142857,1.75,"high"
"2219","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00395","bare",0,0.5,"none"
"2220","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00396","shrub",0,0.5,"low"
"2221","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00397","bare",0,0.5,"none"
"2222","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00398","shrub",25,0.5,"high"
"2223","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00399","bare",0,0.25,"none"
"2224","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00400","fuel",0,1,"low"
"2225","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00401","bare",0,0.5,"none"
"2226","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00402","fuel",0,2.25,"low"
"2227","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00403","bare",0,1.25,"none"
"2228","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00404","fuel",0,0.25,"low"
"2229","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00405","bare",0,0.5,"none"
"2230","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00406","shrub",25,1,"high"
"2231","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00407","fuel",0,1,"low"
"2232","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00408","UNK",0,1.5,NA
"2233","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00409","fuel",0,0.75,"low"
"2234","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00410","bare",0,1.25,"none"
"2235","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00411","forb",25,1,"low"
"2236","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00412","bare",0,0.25,"none"
"2237","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00413","fuel",0,1,"low"
"2238","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00414","shrub",0,0.75,"low"
"2239","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00415","fuel",0,0.5,"low"
"2240","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00416","forb",25,0.5,"low"
"2241","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00417","bare",0,0.5,"none"
"2242","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00418","shrub",25,1.5,"high"
"2243","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00419","bare",0,0.25,"none"
"2244","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00420","shrub",50,1.75,"high"
"2245","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00421","bare",0,0.25,"none"
"2246","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00422","shrub",50,2,"high"
"2247","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00423","fuel",0,0.75,"low"
"2248","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00424","shrub",25,0.5,"high"
"2249","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00425","bare",0,1,"none"
"2250","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00426","fuel",0,0.5,"low"
"2251","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00427","shrub",25,0.75,"high"
"2252","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00428","bare",0,0.5,"none"
"2253","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00429","forb",50,1,"low"
"2254","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00430","shrub",25,0.5,"high"
"2255","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00431","forb",50,0.75,"low"
"2256","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00432","bare",0,0.25,"none"
"2257","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00433","forb",50,0.5,"low"
"2258","post","CN","C","N","E3","E3:CN","E3:CN:M","post:E3:CN:M:00434","bare",0,0.25,"none"
"2259","post","CN","C","N","E3","E3:CN","E3:CN:N","post:E3:CN:N:00001","fuel",0,0.75,"low"
"2260","post","CN","C","N","E3","E3:CN","E3:CN:N","post:E3:CN:N:00002","bare",0,1,"none"
"2261","post","CN","C","N","E3","E3:CN","E3:CN:N","post:E3:CN:N:00003","forb",0,2.25,"low"
"2262","post","CN","C","N","E3","E3:CN","E3:CN:N","post:E3:CN:N:00004","shrub",0,1.25,"low"
"2263","post","CN","C","N","E3","E3:CN","E3:CN:N","post:E3:CN:N:00005","forb",0,4.5,"low"
"2264","post","CN","C","N","E3","E3:CN","E3:CN:N","post:E3:CN:N:00006","shrub",25,1.5,"high"
"2265","post","CN","C","N","E3","E3:CN","E3:CN:N","post:E3:CN:N:00007","forb",0,0.5,"low"
"2266","post","CN","C","N","E3","E3:CN","E3:CN:N","post:E3:CN:N:00008","shrub",0,0.75,"low"
"2267","post","CN","C","N","E3","E3:CN","E3:CN:N","post:E3:CN:N:00009","bare",0,0.75,"none"
"2268","post","CN","C","N","E3","E3:CN","E3:CN:N","post:E3:CN:N:00010","forb",0,3.5,"low"
"2269","post","CN","C","N","E3","E3:CN","E3:CN:N","post:E3:CN:N:00011","shrub",62.5,2.5,"high"
"2270","post","CN","C","N","E3","E3:CN","E3:CN:N","post:E3:CN:N:00012","forb",0,6,"low"
"2271","post","CN","C","N","E3","E3:CN","E3:CN:N","post:E3:CN:N:00013","bare",0,1,"none"
"2272","post","CN","C","N","E3","E3:CN","E3:CN:N","post:E3:CN:N:00014","forb",0,1.5,"low"
"2273","post","CN","C","N","E3","E3:CN","E3:CN:N","post:E3:CN:N:00015","shrub",75,1.25,"high"
"2274","post","CN","C","N","E3","E3:CN","E3:CN:N","post:E3:CN:N:00016","forb",0,1,"low"
"2275","post","CN","C","N","E3","E3:CN","E3:CN:N","post:E3:CN:N:00017","bare",0,0.5,"none"
"2276","post","CN","C","N","E3","E3:CN","E3:CN:N","post:E3:CN:N:00018","shrub",50,1.25,"high"
"2277","post","CN","C","N","E3","E3:CN","E3:CN:N","post:E3:CN:N:00019","bare",0,0.5,"none"
"2278","post","CN","C","N","E3","E3:CN","E3:CN:N","post:E3:CN:N:00020","shrub",25,4.75,"high"
"2279","post","CN","C","N","E3","E3:CN","E3:CN:N","post:E3:CN:N:00021","forb",0,2.25,"low"
"2280","post","CN","C","N","E3","E3:CN","E3:CN:N","post:E3:CN:N:00022","shrub",50,0.75,"high"
"2281","post","CN","C","N","E3","E3:CN","E3:CN:N","post:E3:CN:N:00023","bare",0,1.5,"none"
"2282","post","CN","C","N","E3","E3:CN","E3:CN:N","post:E3:CN:N:00024","shrub",25,0.25,"high"
"2283","post","CN","C","N","E3","E3:CN","E3:CN:N","post:E3:CN:N:00025","bare",0,1,"none"
"2284","post","CN","C","N","E3","E3:CN","E3:CN:N","post:E3:CN:N:00026","forb",0,1.25,"low"
"2285","post","CN","C","N","E3","E3:CN","E3:CN:N","post:E3:CN:N:00027","bare",0,0.75,"none"
"2286","post","CN","C","N","E3","E3:CN","E3:CN:N","post:E3:CN:N:00028","shrub",75,0.75,"high"
"2287","post","CN","C","N","E3","E3:CN","E3:CN:N","post:E3:CN:N:00029","forb",0,0.75,"low"
"2288","post","CN","C","N","E3","E3:CN","E3:CN:N","post:E3:CN:N:00030","shrub",43.75,3,"high"
"2289","post","CN","C","N","E3","E3:CN","E3:CN:N","post:E3:CN:N:00031","forb",0,4.75,"low"
"2290","post","CN","C","N","E3","E3:CN","E3:CN:N","post:E3:CN:N:00032","shrub",7.5,2.5,"high"
"2291","post","CN","C","N","E3","E3:CN","E3:CN:N","post:E3:CN:N:00033","forb",0,2,"low"
"2292","post","CN","C","N","E3","E3:CN","E3:CN:N","post:E3:CN:N:00034","bare",0,1,"none"
"2293","post","CN","C","N","E3","E3:CN","E3:CN:N","post:E3:CN:N:00035","shrub",144.642857142857,3.5,"high"
"2294","post","CN","C","N","E3","E3:CN","E3:CN:N","post:E3:CN:N:00036","fuel",0,2,"low"
"2295","post","CN","C","N","E3","E3:CN","E3:CN:N","post:E3:CN:N:00037","shrub",0,1.5,"low"
"2296","post","CN","C","N","E3","E3:CN","E3:CN:N","post:E3:CN:N:00038","fuel",25,0.5,"low"
"2297","post","CN","C","N","E3","E3:CN","E3:CN:N","post:E3:CN:N:00039","shrub",75,5,"high"
"2298","post","CN","C","N","E3","E3:CN","E3:CN:N","post:E3:CN:N:00040","fuel",50,1,"low"
"2299","post","CN","C","N","E3","E3:CN","E3:CN:N","post:E3:CN:N:00041","shrub",25,2,"high"
"2300","post","CN","C","N","E3","E3:CN","E3:CN:N","post:E3:CN:N:00042","fuel",0,0.5,"low"
"2301","post","CN","C","N","E3","E3:CN","E3:CN:N","post:E3:CN:N:00043","forb",0,0.75,"low"
"2302","post","CN","C","N","E3","E3:CN","E3:CN:N","post:E3:CN:N:00044","shrub",0,0.5,"low"
"2303","post","CN","C","N","E3","E3:CN","E3:CN:N","post:E3:CN:N:00045","bare",0,7.75,"none"
"2304","post","CN","C","N","E3","E3:CN","E3:CN:N","post:E3:CN:N:00046","shrub",25,0.5,"high"
"2305","post","CN","C","N","E3","E3:CN","E3:CN:N","post:E3:CN:N:00047","fuel",0,0.75,"low"
"2306","post","CN","C","N","E3","E3:CN","E3:CN:N","post:E3:CN:N:00048","forb",25,4.25,"low"
"2307","post","CN","C","N","E3","E3:CN","E3:CN:S","post:E3:CN:S:00049","forb",18.75,1,"low"
"2308","post","CN","C","N","E3","E3:CN","E3:CN:S","post:E3:CN:S:00050","shrub",0,0.25,"low"
"2309","post","CN","C","N","E3","E3:CN","E3:CN:S","post:E3:CN:S:00051","fuel",0,0.75,"low"
"2310","post","CN","C","N","E3","E3:CN","E3:CN:S","post:E3:CN:S:00052","shrub",0,0.75,"low"
"2311","post","CN","C","N","E3","E3:CN","E3:CN:S","post:E3:CN:S:00053","fuel",0,2,"low"
"2312","post","CN","C","N","E3","E3:CN","E3:CN:S","post:E3:CN:S:00054","forb",50,1,"low"
"2313","post","CN","C","N","E3","E3:CN","E3:CN:S","post:E3:CN:S:00055","shrub",0,0.5,"low"
"2314","post","CN","C","N","E3","E3:CN","E3:CN:S","post:E3:CN:S:00056","fuel",0,2.25,"low"
"2315","post","CN","C","N","E3","E3:CN","E3:CN:S","post:E3:CN:S:00057","forb",0,0.25,"low"
"2316","post","CN","C","N","E3","E3:CN","E3:CN:S","post:E3:CN:S:00058","bare",0,0.25,"none"
"2317","post","CN","C","N","E3","E3:CN","E3:CN:S","post:E3:CN:S:00059","forb",0,0.25,"low"
"2318","post","CN","C","N","E3","E3:CN","E3:CN:S","post:E3:CN:S:00060","bare",0,0.75,"none"
"2319","post","CN","C","N","E3","E3:CN","E3:CN:S","post:E3:CN:S:00061","shrub",0,0.25,"low"
"2320","post","CN","C","N","E3","E3:CN","E3:CN:S","post:E3:CN:S:00062","forb",0,1.25,"low"
"2321","post","CN","C","N","E3","E3:CN","E3:CN:S","post:E3:CN:S:00063","bare",0,0.5,"none"
"2322","post","CN","C","N","E3","E3:CN","E3:CN:S","post:E3:CN:S:00064","forb",0,0.25,"low"
"2323","post","CN","C","N","E3","E3:CN","E3:CN:S","post:E3:CN:S:00065","shrub",0,0.75,"low"
"2324","post","CN","C","N","E3","E3:CN","E3:CN:S","post:E3:CN:S:00066","forb",0,0.25,"low"
"2325","post","CN","C","N","E3","E3:CN","E3:CN:S","post:E3:CN:S:00067","shrub",0,0.5,"low"
"2326","post","CN","C","N","E3","E3:CN","E3:CN:S","post:E3:CN:S:00068","fuel",0,0.5,"low"
"2327","post","CN","C","N","E3","E3:CN","E3:CN:S","post:E3:CN:S:00069","forb",0,0.5,"low"
"2328","post","CN","C","N","E3","E3:CN","E3:CN:S","post:E3:CN:S:00070","shrub",0,0.25,"low"
"2329","post","CN","C","N","E3","E3:CN","E3:CN:S","post:E3:CN:S:00071","fuel",0,0.75,"low"
"2330","post","CN","C","N","E3","E3:CN","E3:CN:S","post:E3:CN:S:00072","UNK",0,0.25,NA
"2331","post","CN","C","N","E3","E3:CN","E3:CN:S","post:E3:CN:S:00073","forb",0,0.5,"low"
"2332","post","CN","C","N","E3","E3:CN","E3:CN:S","post:E3:CN:S:00074","fuel",0,1.5,"low"
"2333","post","CN","C","N","E3","E3:CN","E3:CN:S","post:E3:CN:S:00075","forb",25,0.75,"low"
"2334","post","CN","C","N","E3","E3:CN","E3:CN:S","post:E3:CN:S:00076","shrub",0,0.75,"low"
"2335","post","CN","C","N","E3","E3:CN","E3:CN:S","post:E3:CN:S:00077","fuel",0,1,"low"
"2336","post","CN","C","N","E3","E3:CN","E3:CN:S","post:E3:CN:S:00078","shrub",0,0.5,"low"
"2337","post","CN","C","N","E3","E3:CN","E3:CN:S","post:E3:CN:S:00079","grass",0,0.5,"low"
"2338","post","CN","C","N","E3","E3:CN","E3:CN:S","post:E3:CN:S:00080","shrub",25,0.5,"high"
"2339","post","CN","C","N","E3","E3:CN","E3:CN:S","post:E3:CN:S:00081","grass",25,1,"low"
"2340","post","CN","C","N","E3","E3:CN","E3:CN:S","post:E3:CN:S:00082","shrub",50,2,"high"
"2341","post","CN","C","N","E3","E3:CN","E3:CN:S","post:E3:CN:S:00083","forb",150,2.75,"low"
"2342","post","CN","C","N","E3","E3:CN","E3:CN:S","post:E3:CN:S:00084","shrub",0,0.75,"low"
"2343","post","CN","C","N","E3","E3:CN","E3:CN:S","post:E3:CN:S:00085","fuel",0,0.5,"low"
"2344","post","CN","C","N","E3","E3:CN","E3:CN:S","post:E3:CN:S:00086","bare",0,1.75,"none"
"2345","post","CN","C","N","E3","E3:CN","E3:CN:S","post:E3:CN:S:00087","shrub",125,1.25,"high"
"2346","post","CN","C","N","E3","E3:CN","E3:CN:S","post:E3:CN:S:00088","forb",50,0.25,"low"
"2347","post","CN","C","N","E3","E3:CN","E3:CN:S","post:E3:CN:S:00089","bare",0,0.25,"none"
"2348","post","CN","C","N","E3","E3:CN","E3:CN:S","post:E3:CN:S:00090","shrub",100,1.5,"high"
"2349","post","CN","C","N","E3","E3:CN","E3:CN:S","post:E3:CN:S:00091","forb",100,0.75,"low"
"2350","post","CN","C","N","E3","E3:CN","E3:CN:S","post:E3:CN:S:00092","shrub",25,0.5,"high"
"2351","post","CN","C","N","E3","E3:CN","E3:CN:S","post:E3:CN:S:00093","fuel",0,0.25,"low"
"2352","post","CN","C","N","E3","E3:CN","E3:CN:S","post:E3:CN:S:00094","shrub",100,2.5,"high"
"2353","post","CN","C","N","E3","E3:CN","E3:CN:S","post:E3:CN:S:00095","fuel",0,0.75,"low"
